Transaction_ID,Date,Department_ID,Region_ID,Product_Category,Budget_Revenue,Actual_Revenue,Budget_Expense,Actual_Expense,Headcount,Status
TXN0003227,2026-03-26 00:00:00,D008,R004,Support,71310.72,73058.86,54176.13,60385.23,51,Completed
TXN0003228,2025-08-02 00:00:00,D001,R001,Consulting,158472.99,151033.66,82830.41,108789.62,161,Pending
TXN0003229,2025-06-26 00:00:00,D007,R004,Support,103363.12,124482.66,47317.14,unknown,161,Pending
TXN0003230,2025-10-01 00:00:00,D001,R001,Subscription,167192.4,132636.77,83794.41,74764.5,43,Completed
TXN0003231,2026-03-01 00:00:00,D008,R006,Software,216967.2,246920.45,117949.26,117403.58,41,Completed
TXN0003232,2026-04-12 00:00:00,D006,R003,Services,175190.94,190167.0,56750.63,35627.67,75,Cancelled
TXN0003233,2025-03-30 00:00:00,D009,R001,Subscription,195375.84,209429.08,80826.83,75613.22,73,Cancelled
TXN0003234,2025-04-11 00:00:00,D007,R004,Subscription,123913.61,124653.58,87300.27,82077.12,162,Completed
TXN0003235,2026-03-20 00:00:00,D007,R004,Hardware,236890.96,290183.85,179571.33,151134.69,127,Completed
TXN0003236,2024-05-19 00:00:00,D009,R001,Subscription,194307.57,207761.71,105420.35,108592.82,113,Completed
TXN0003237,2025-09-06 00:00:00,D010,R002,Software,215464.17,210307.57,129938.02,150270.72,23,Completed
TXN0003238,2025-05-23 00:00:00,D002,R002,Support,105264.13,116342.14,64014.3,58499.47,96,Cancelled
TXN0003239,2026-04-14 00:00:00,D003,R003,Services,120260.62,129278.53,95679.47,91109.27,32,Completed
TXN0003240,2024-01-01 00:00:00,D004,R001,Consulting,140555.52,131950.28,68821.2,76157.84,92,Completed
TXN0003241,2026-11-12 00:00:00,D004,R006,Hardware,202955.58,229684.9,176741.99,182477.53,29,Pending
TXN0003242,2024-02-14 00:00:00,D006,R003,Support,86946.51,86893.42,51380.74,47524.88,47,Completed
TXN0003243,2024-10-23 00:00:00,D005,R002,Consulting,124231.13,136218.24,101727.77,90372.53,72,Completed
TXN0003244,2024-03-05 00:00:00,D010,R002,Hardware,231582.37,197342.74,136592.26,123759.77,54,Completed
TXN0003245,2024-05-09 00:00:00,D005,R006,Consulting,146849.49,140690.14,58931.03,,125,Pending
TXN0003246,2025-06-13 00:00:00,D002,R002,Services,163404.94,156009.6,79042.13,87388.43,157,Cancelled
TXN0003247,2024-03-26 00:00:00,D010,R002,Support,86376.56,78868.97,38612.52,37024.62,144,Cancelled
TXN0003248,2024-10-24 00:00:00,D001,R001,Consulting,129025.96,139055.88,75155.29,89970.66,29,Completed
TXN0003249,2026-11-24 00:00:00,D002,R002,Consulting,116252.7,116949.46,60655.57,67828.58,31,Completed
TXN0003250,2026-02-10 00:00:00,D006,R003, consulting ,111120.76,121752.81,86296.14,100970.41,72,Cancelled
TXN0003251,2025-05-24 00:00:00,D007,R004,Subscription,163787.85,158430.9,87474.53,75632.19,153,Pending
TXN0003252,2026-11-03 00:00:00,D010,R002,Hardware,234651.18,163147.02,126346.9,109815.57,102,Cancelled
TXN0003253,2025-11-01 00:00:00,D005,R002,Software,153952.4,154906.45,124042.19,101189.61,92,Cancelled
TXN0003254,2024-04-10 00:00:00,D005,R002,Support,82855.41,85292.21,57250.16,74184.71,33,Completed
TXN0003255,2025-01-04 00:00:00,D010,R002,Subscription,160393.2,157277.54,93623.82,105259.36,19,Pending
TXN0003256,2024-04-01 00:00:00,D006,R003,Consulting,117525.55,105121.27,93343.01,99143.37,94,Completed
TXN0003257,2024-05-06 00:00:00,D002,R002,Consulting,104603.57,109376.91,67179.87,81073.03,63,Cancelled
TXN0003258,2026-03-19 00:00:00,D009,R001,Subscription,138876.29,128540.81,77184.54,74900.5,58,Pending
TXN0003259,2024-09-14 00:00:00,D006,R003,,95841.4,81532.89,67293.1,78463.4,30,Cancelled
TXN0003260,2024-04-24 00:00:00,D010,R002,Hardware,142144.48,148211.05,155286.32,162126.36,102,Pending
TXN0003261,2025-09-03 00:00:00,D001,R006,Services,118585.17,123621.6,95895.35,97482.32,140,Cancelled
TXN0003262,2026-02-09 00:00:00,D005,R002,Hardware,225727.25,232502.68,165257.53,151682.81,101,Completed
TXN0003263,2026-10-15 00:00:00,D009,R001,Consulting,150877.9,120183.93,58242.92,51480.8,110,Completed
TXN0003264,2024-11-27 00:00:00,D006,R003,Hardware,180354.95,196053.44,182129.22,209423.94,8,Completed
TXN0003265,2026-09-30 00:00:00,D006,R003,Hardware,322539.83,382163.98,148356.72,158736.8,118,Completed
TXN0003266,2026-07-11 00:00:00,D009,R001,Subscription,155935.16,158191.7,97403.51,79303.92,83,Completed
TXN0003267,2024-02-29 00:00:00,D004,R001,Subscription,161452.29,177064.58,108176.8,77592.41,113,Completed
TXN0003268,2025-06-12 00:00:00,D004,R001,hardware,289180.79,278786.31,131797.78,133898.24,108,Pending
TXN0003269,2026-05-07 00:00:00,D003,R003,Services,124002.97,126682.57,91269.04,97664.96,91,Completed
TXN0003270,2025-11-15 00:00:00,D001,R001,,76056.04,77573.37,66917.06,66728.8,159,Cancelled
TXN0003271,2024-01-19 00:00:00,D006,R003,Software,209979.41,237862.69,133846.12,128772.85,177,Pending
TXN0003272,2024-12-24 00:00:00,D003,R003,Software,171187.2,177921.62,99051.66,116877.23,43,Completed
TXN0003273,2026-05-26 00:00:00,D003,R003,Consulting,118808.4,154023.98,72010.66,74506.92,127,Pending
TXN0003274,2024-05-17 00:00:00,D005,R002,Hardware,253545.6,241913.93,139840.46,137115.51,104,Completed
TXN0003275,2024-07-23 00:00:00,D002,R006,Support,93416.13,86194.05,64203.07,63596.52,28,Completed
TXN0003276,2026-12-28 00:00:00,D009,R001,Hardware,209591.18,216553.33,179190.71,178256.17,137,Pending
TXN0003277,2026-08-29 00:00:00,D001,R005,Software,71916.79,70688.52,132596.44,118477.51,155,Cancelled
TXN0003278,2024-09-18 00:00:00,D007,R004,Consulting,139387.13,164374.47,86856.94,113682.92,55,Completed
TXN0003279,2026-06-28 00:00:00,D003,R003,Hardware,236470.54,279308.56,119694.51,121498.66,8,Completed
TXN0003280,2026-04-16 00:00:00,D008,R004,Support,81666.45,85627.3,63012.33,65457.26,72,Completed
TXN0003281,2024-04-19 00:00:00,D007,R005,Services,101659.66,94617.98,108982.3,93534.35,57,Cancelled
TXN0003282,2025-12-01 00:00:00,D005,R002,Consulting,123372.6,126267.13,67030.46,56651.5,63,Pending
TXN0003283,2026-03-01 00:00:00,D006,R003,Support,67760.78,65126.9,50565.41,58576.85,141,Completed
TXN0003284,2024-12-11 00:00:00,D008,R004,Support,unknown,110908.73,74607.76,75149.68,99,Completed
TXN0003285,2024-09-09 00:00:00,D888,R001,Services,,143405.38,82808.67,84753.21,176,Cancelled
TXN0003286,2026-01-11 00:00:00,D004,R001,Hardware,151618.59,149815.82,164061.49,173772.05,73,Completed
TXN0003287,2025-06-05 00:00:00,D001,R001,Consulting,83787.85,65958.31,65042.58,63495.53,83,Completed
TXN0003288,2024-10-25 00:00:00,D005,R002,Hardware,170121.32,164838.18,153286.87,156115.61,55,Completed
TXN0003289,2024-11-11 00:00:00,D002,R002,Services,184233.84,178823.53,80497.69,98508.42,119,Completed
TXN0003290,2026-10-03 00:00:00,D009,R001,Support,98436.58,104093.58,55039.06,60376.76,179,Cancelled
TXN0003291,2025-02-26 00:00:00,D002,R002,Consulting,118912.92,unknown,83578.79,76292.4,67,Completed
TXN0003292,31-02-2025,D003,R003,Software,192430.42,236812.9,94544.8,82507.84,147,Cancelled
TXN0003293,2026-08-30 00:00:00,D007,R004,Software,163015.0,157555.9,115919.26,102661.05,95,Completed
TXN0003294,2026-03-03 00:00:00,D009,R005,Subscription,139761.46,151942.03,90254.04,101084.1,68,Completed
TXN0003295,2025-02-02 00:00:00,D005,R002,Support,106627.99,98729.71,75399.3,75817.43,13,Pending
TXN0003296,2025-10-27 00:00:00,D010,R002,Services,137696.98,173972.76,70676.39,71327.53,144,Cancelled
TXN0003297,2025-11-08 00:00:00,D003,R003,Services,169350.71,211974.75,88267.14,83255.78,63,Completed
TXN0003298,2024-05-21 00:00:00,D001,R005,Subscription,152322.72,147181.33,82916.94,114381.7,106,Pending
TXN0003299,2024-05-17 00:00:00,D008,R004,Subscription,222553.4,189581.79,84906.65,93852.3,113,Completed
TXN0003300,2026-01-06 00:00:00,D003,R003,Hardware,149620.35,162471.76,156043.45,148147.15,71,Completed
TXN0003301,2026-01-10 00:00:00,D007,R005,Subscription,153049.94,168658.91,85838.73,96750.18,21,Pending
TXN0003302,2024-08-07 00:00:00,D010,R002,Consulting,161128.03,176960.3,65356.07,67600.17,8,Completed
TXN0003303,2024-10-28 00:00:00,D004,R001,Software,206384.61,170476.8,162750.69,171973.05,142,Pending
TXN0003304,2026-03-01 00:00:00,D009,R001,Hardware,199228.35,205900.9,155245.7,141962.54,164,Cancelled
TXN0003305,2026-12-16 00:00:00,D010,R002,Subscription,186011.23,187847.16,61027.47,64577.87,136,Completed
TXN0003306,2024-09-29 00:00:00,D010,R006,Consulting,126296.51,93831.4,73001.91,92254.95,127,Completed
TXN0003307,2024-10-08 00:00:00,D005,R002,Support,92258.53,72756.63,44444.87,51474.69,69,Pending
TXN0003308,2026-02-19 00:00:00,D004,R005,Support,92568.5,112707.41,65344.0,74978.29,69,Completed
TXN0003309,2025-04-08 00:00:00,D005,R002,Services,120841.39,124150.4,96828.76,114363.68,156,Pending
TXN0003310,2024-07-30 00:00:00,D003,R003,Services,101440.7,105221.62,61399.77,43913.29,43,Completed
TXN0003311,2024-11-17 00:00:00,D009,R001,Consulting,154761.71,160224.34,77594.32,77864.74,150,Completed
TXN0003312,2024-04-11 00:00:00,D003,R003,Subscription,191653.3,187313.55,70326.05,71221.23,152,Cancelled
TXN0003313,2024-04-01 00:00:00,D004,R001,Software,272243.11,282167.28,101770.07,87946.74,34,Completed
TXN0003314,2024-02-03 00:00:00,D003,R003,Software,184031.78,149917.56,111701.76,116494.39,21,Cancelled
TXN0003315,2024-08-22 00:00:00,D007,R004,Consulting,124829.8,141122.72,87473.16,74421.46,16,Completed
TXN0003316,2026-09-11 00:00:00,D009,R001,Subscription,148710.58,123477.38,78119.83,85998.88,103,Completed
TXN0003317,2025-01-22 00:00:00,D001,R001,Hardware,119977.07,130084.69,156409.29,144578.49,100,Pending
TXN0003318,2025-04-26 00:00:00,D002,R002,Support,104795.15,94180.89,60001.5,70657.08,146,Completed
TXN0003319,2024-06-23 00:00:00,D006,R003,Support,77562.79,96754.5,67721.59,64813.47,155,Cancelled
TXN0003320,2026-05-12 00:00:00,D001,R001,Hardware,222722.97,218175.74,169457.05,193523.42,145,Completed
TXN0003321,2025-10-09 00:00:00,D004,R001,Consulting,157576.8,116983.04,72606.07,76709.17,178,Completed
TXN0003322,2026-04-07 00:00:00,D001,R005,Consulting,102422.74,106392.47,64219.1,66958.95,51,Completed
TXN0003323,2025-11-05 00:00:00,D006,R003,Hardware,247148.11,318868.83,157867.47,165175.92,155,Pending
TXN0003324,2024-02-10 00:00:00,D008,R004,Hardware,216101.57,256209.0,176157.79,233270.69,16,Pending
TXN0003325,2026-03-09 00:00:00,D007,R004,Support,57413.84,41740.86,63176.87,61901.04,113,Completed
TXN0003326,2025-09-04 00:00:00,D002,R006,Hardware,unknown,242279.37,114770.36,113578.59,27,Completed
TXN0003327,2026-07-04 00:00:00,D004,R001,Software,217287.04,277736.09,108479.62,91427.15,143,Completed
TXN0003328,2025-07-04 00:00:00,D888,R002,Subscription,115065.03,116061.84,116707.13,122182.32,163,Pending
TXN0003329,2026-01-22 00:00:00,D001,R001,Software,171122.64,160177.97,102801.29,137241.64,148,Completed
TXN0003330,2025-08-25 00:00:00,D007,R004,Services,150140.26,175256.59,83360.95,81940.88,146,Completed
TXN0003331,2026-04-09 00:00:00,D007,R004,Subscription,158966.04,175925.45,94971.9,91591.21,45,Pending
TXN0003332,2026-12-17 00:00:00,D010,R002,Software,199799.84,187585.34,90061.26,82545.3,64,Cancelled
TXN0003333,2024-08-30 00:00:00,D007,R004,Subscription,181789.91,181188.62,87051.09,92842.15,125,Cancelled
TXN0003334,2026-01-15 00:00:00,D008,R004,Software,142075.32,130437.55,128159.01,136265.17,12,Completed
TXN0003335,2026-07-17 00:00:00,,R002,Hardware,196633.76,205026.32,110667.13,125302.09,24,Cancelled
TXN0003336,2025-04-29 00:00:00,D008,R004,Software,155625.84,153482.15,113793.6,151126.65,37,Completed
TXN0003337,2026-01-04 00:00:00,D002,R002,Support,120641.57,129712.52,57645.16,51024.54,121,Cancelled
TXN0003338,2026-02-17 00:00:00,D010,R002,Services,125020.77,128686.77,69427.08,66689.77,8,Completed
TXN0003339,2026-01-24 00:00:00,D002,R002,Software,179514.96,225925.96,89399.87,101307.86,40,Completed
TXN0003340,2025-10-05 00:00:00,D008,R004,Subscription,135891.34,134685.09,94082.06,103050.45,35,Pending
TXN0003341,2024-07-03 00:00:00,D008,R004,Support,111988.93,126525.4,53504.94,61096.12,176,Completed
TXN0003342,2025-01-13 00:00:00,D008,R004,Subscription,198433.09,223957.75,73912.35,93404.52,24,Completed
TXN0003343,2024-10-23 00:00:00,D009,R001,Support,70891.82,,56164.32,60020.32,76,Completed
TXN0003344,2024-10-09 00:00:00,D010,R002,Consulting,125757.12,114954.44,80644.17,67532.01,116,Completed
TXN0003345,2026-09-04 00:00:00,D003,R003,Subscription,158713.03,200144.39,84402.07,89775.99,90,Cancelled
TXN0003346,2025-06-25 00:00:00,D010,R005,Support,60505.32,77923.59,52984.01,44236.48,98,Completed
TXN0003347,2025-12-10 00:00:00,D003,R003,Subscription,197022.41,182154.59,90787.05,94203.54,179,Completed
TXN0003348,2025-10-15 00:00:00,D006,R003,Software,167389.56,184707.6,108575.08,142647.43,116,Cancelled
TXN0003349,2026-01-21 00:00:00,D003,R005,Services,100378.65,80741.14,86344.87,90536.51,132,Completed
TXN0003350,2026-03-28 00:00:00,D010,R005,Software,91175.74,79085.44,116832.58,118786.4,61,Completed
TXN0003351,2026-07-29 00:00:00,D007,R004,Software,156270.8,128862.41,94028.06,91255.53,48,Completed
TXN0003352,2024-12-29 00:00:00,D003,R003,Consulting,98000.1,97590.39,69783.83,96608.63,133,Completed
TXN0003353,2025-07-27 00:00:00,D009,R001,Support,101842.81,115567.27,62501.48,62962.06,6,Completed
TXN0003354,2026-11-24 00:00:00,D002,R002,Support,88211.52,,56956.92,74004.03,51,Completed
TXN0003355,2024-07-03 00:00:00,D005,R002,Services,214042.34,223100.9,75933.98,101074.1,39,Pending
TXN0003356,2026-02-03 00:00:00,D002,R002,SUBSCRIPTION,142859.13,154657.93,85803.75,74372.61,6,Pending
TXN0003357,2024-04-30 00:00:00,D002,R006,Subscription,180586.72,173084.11,63243.0,49358.47,28,Completed
TXN0003358,2024-12-30 00:00:00,D010,R002,Software,unknown,175303.32,122214.75,143347.75,123,Completed
TXN0003359,2024-06-14 00:00:00,D002,R002,Consulting,152418.68,147349.72,71741.68,68107.39,16,Completed
TXN0003360,2024-04-19 00:00:00,D004,R001,Consulting,118222.57,97650.3,71878.64,84798.03,150,Completed
TXN0003361,2026-05-31 00:00:00,D004,R006,Software,168085.37,191940.31,116964.28,122465.21,156,Completed
TXN0003362,2024-06-26 00:00:00,D001,R006,Hardware,205173.74,195586.58,141235.83,132128.55,134,Cancelled
TXN0003363,2025-08-23 00:00:00,D005,R002,Hardware,207362.92,233266.16,168555.95,159088.08,63,Completed
TXN0003364,2025-03-12 00:00:00,D010,R002,Consulting,89116.42,89463.67,91962.72,94128.32,110,Completed
TXN0003365,2026-08-25 00:00:00,D003,R003,Hardware,307388.6,330346.69,105872.5,108261.2,34,Pending
TXN0003366,2026-11-20 00:00:00,D002,R002,Support,80705.16,73337.41,72490.3,73466.97,41,Pending
TXN0003367,2024-06-18 00:00:00,D004,R001,Subscription,205819.11,185415.1,80491.23,85688.0,59,Completed
TXN0003368,2024-11-10 00:00:00,D001,R001,Software,199380.86,205164.73,132865.59,122964.82,95,Cancelled
TXN0003369,2025-01-10 00:00:00,D010,,Support,109756.43,112604.52,47041.32,39840.72,22,Pending
TXN0003370,2026-01-07 00:00:00,D005,R002,Support,95734.51,91079.83,33623.81,36429.44,117,Completed
TXN0003371,2025-11-21 00:00:00,D009,R001,Services,164989.49,166650.36,93174.32,108600.8,43,Pending
TXN0003372,2026-06-10 00:00:00,D009,R006,Subscription,180023.7,202436.77,106232.85,137691.69,14,Pending
TXN0003373,2025-03-24 00:00:00,D008,R004,Subscription,142427.69,149527.67,89242.39,89603.45,-10,Completed
TXN0003374,2025-09-13 00:00:00,D009,R001,Subscription,151147.73,175919.16,107912.76,96185.54,50,Completed
TXN0003375,2025-09-02 00:00:00,D004,R001,Support,70873.86,69092.18,45812.04,54804.54,108,Completed
TXN0003376,2026-07-01 00:00:00,D009,R006,Software,145982.8,142250.06,114738.54,146608.74,118,Completed
TXN0003377,2025-11-18 00:00:00,D001,R001,Consulting,100736.81,114724.55,81869.21,77014.13,95,Completed
TXN0003378,2025-02-25 00:00:00,D006,R003,Services,134007.09,132460.31,79412.34,96123.45,149,Completed
TXN0003379,2025-11-13 00:00:00,D001,R001,Subscription,174638.1,180973.78,113942.97,136525.5,88,Completed
TXN0003380,2025-09-25 00:00:00,D001,R001,Support,114831.57,111817.0,"₹1,25,000",72474.65,12,Cancelled
TXN0003381,2024-06-19 00:00:00,D002,R002,Software,126060.84,136103.16,133633.2,135724.08,30,Pending
TXN0003382,2024-02-09 00:00:00,D009,R001,Software,163965.87,175328.72,87395.1,91914.18,41,Completed
TXN0003383,2026-03-07 00:00:00,D005,R002,Consulting,134888.98,106647.58,78366.68,67710.04,18,Completed
TXN0003384,2026-01-29 00:00:00,D003,R003,Consulting,169116.15,177574.38,108493.43,122340.95,64,Completed
TXN0003385,2024-12-28 00:00:00,D005,R002,Software,156274.05,161647.25,100262.49,101048.92,5,Completed
TXN0003386,2026-01-01 00:00:00,D003,R003,Hardware,255365.01,247956.18,139464.08,131988.09,20,Completed
TXN0003387,2024-04-13 00:00:00,D003,R003,Support,85943.39,70350.26,50614.76,58025.84,25,Completed
TXN0003388,2025-01-09 00:00:00,D002,,Support,59611.89,58429.1,68378.45,66772.54,93,Cancelled
TXN0003389,2025-11-26 00:00:00,D005,R002,Subscription,202018.62,215621.09,93879.7,109076.68,13,Pending
TXN0003390,2026-06-26 00:00:00,D005,R006,Software,117379.41,108708.39,105601.43,112743.06,53,Completed
TXN0003391,2025-12-25 00:00:00,D008,R004,Software,161498.09,161056.06,146038.67,141716.21,156,Completed
TXN0003392,2024-05-14 00:00:00,D001,R001,Support,89444.12,78410.79,64413.29,47837.01,17,Completed
TXN0003393,2025-03-18 00:00:00,D007,R004,,90304.2,93222.34,57400.58,59019.02,82,Completed
TXN0003394,2024-08-30 00:00:00,D004,R001,Subscription,191561.16,162349.24,94817.63,97460.7,5,Completed
TXN0003395,2025-03-15 00:00:00,D006,R003,Software,162735.61,140317.07,90059.08,89886.16,114,Completed
TXN0003396,2024-05-11 00:00:00,D009,R001,Hardware,203548.16,170202.87,113997.1,141610.65,23,Cancelled
TXN0003397,2025-03-29 00:00:00,D005,R002,Software,200816.17,212511.09,87620.82,87375.54,172,Completed
TXN0003398,2026-01-05 00:00:00,D010,R002,Services,116159.79,123535.32,114423.26,100074.57,93,Completed
TXN0003399,2024-10-27 00:00:00,D006,R003,Hardware,221896.4,260046.76,138464.83,131964.69,16,Completed
TXN0003400,2026-09-24 00:00:00,D007,R005, consulting ,107763.19,109249.03,68592.91,70074.38,150,Cancelled
TXN0003401,2026-05-27 00:00:00,D001,R001,Consulting,144598.52,183860.78,47034.99,38040.43,145,Completed
TXN0003402,2026-06-18 00:00:00,D002,R002,Support,92328.55,77840.29,51323.15,45122.24,127,Completed
TXN0003403,2026-09-07 00:00:00,D001,R001,Services,92220.75,110170.77,71847.63,70216.05,133,Completed
TXN0003404,2025-01-31 00:00:00,D003,R003,Services,141417.38,138682.08,65910.12,61605.36,150,Completed
TXN0003405,2025-04-05 00:00:00,D005,R002,Hardware,192132.02,170424.02,145320.99,189327.33,10,Completed
TXN0003406,2024-11-17 00:00:00,D007,R004,Consulting,116439.46,129866.88,78038.63,92292.39,90,Completed
TXN0003407,2025-12-13 00:00:00,D001,R001,Support,93864.63,86371.77,51185.8,51696.34,7,Completed
TXN0003408,2025-10-03 00:00:00,D008,R004,Consulting,108672.48,112445.91,75547.43,64233.63,70,Completed
TXN0003409,2026-07-29 00:00:00,D007,R004,Software,157969.08,180967.85,118858.59,102710.5,142,Completed
TXN0003410,2025-01-17 00:00:00,D003,R003,Support,94234.75,93561.66,51352.26,50829.39,174,Cancelled
TXN0003411,2025-09-22 00:00:00,D003,R003,Services,131258.77,155338.93,62156.96,71578.67,89,Completed
TXN0003412,2024-03-22 00:00:00,D002,R005,Subscription,134659.73,143523.67,78475.09,80542.57,169,Pending
TXN0003413,2026-04-27 00:00:00,D001,R001,Software,224343.4,251973.27,97776.74,106314.17,135,Completed
TXN0003414,2026-02-25 00:00:00,D004,R005,Software,196866.17,198950.22,109304.51,100855.74,105,Pending
TXN0003415,2024-01-14 00:00:00,D004,R001,Subscription,163765.42,172189.41,97791.13,108784.0,77,Completed
TXN0003416,2026-07-12 00:00:00,D008,R004,Subscription,171812.37,173543.33,75052.1,54116.65,87,Cancelled
TXN0003417,2026-05-17 00:00:00,D003,R003,Subscription,168097.56,135675.6,88693.25,99923.54,84,Completed
TXN0003418,2025-01-01 00:00:00,D007,R005,Consulting,168138.34,197351.4,93801.03,99042.15,7,Completed
TXN0003419,2025-01-17 00:00:00,D008,R004,Subscription,116639.55,97796.94,86224.84,86274.13,24,Completed
TXN0003420,2024-09-15 00:00:00,D008,R004,Software,190513.94,212771.62,89453.81,88416.25,5,Pending
TXN0003421,2024-11-27 00:00:00,D002,R002,Hardware,212484.78,264446.77,156747.63,204294.41,62,Cancelled
TXN0003422,2024-12-10 00:00:00,D001,R001,Consulting,128796.26,175818.06,78799.0,90525.29,30,Cancelled
TXN0003423,2026-09-28 00:00:00,D003,R005,Subscription,141590.58,156876.68,56617.3,74628.08,6,Completed
